ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2024-10-22 13:32:02.905579762+00:00,10,41,38,A,B,0,238.41,200,194,55771,1860317,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:02.984881986+00:00,10,41,38,A,B,0,238.41,200,194,54783,1860848,233.34,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:02.984903918+00:00,10,41,38,A,B,0,238.41,200,194,56002,1860849,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:02.985424834+00:00,10,41,38,A,B,0,238.41,200,194,54471,1860862,233.34,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:02.985450054+00:00,10,41,38,A,B,0,238.41,200,194,54489,1860864,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:02.985931450+00:00,10,41,38,A,B,0,238.41,200,194,54193,1860869,233.34,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:02.985954020+00:00,10,41,38,A,B,0,238.41,200,194,54459,1860870,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:02.991261494+00:00,10,41,38,A,A,0,233.39,100,194,56091,1860957,225.0,233.39,304,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:02.991325140+00:00,10,41,38,A,A,0,238.41,200,194,55284,1860960,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:02.991383198+00:00,10,41,38,A,A,0,233.39,100,194,58342,1860963,225.0,233.39,304,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:02.992267838+00:00,10,41,38,A,A,0,238.41,200,194,54546,1860975,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.001953505+00:00,10,39,38,A,A,0,233.6,2000,130,203008,155064,233.09,233.6,200,2000,1,1,233.0,233.61,2000,200,1,1,232.98,233.68,200,200,1,1,232.8,233.8,2000,2000,1,1,232.6,234.0,2000,2000,1,1,232.4,234.2,2000,2000,1,1,,234.4,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.038034697+00:00,10,41,10888,A,A,0,418.39,100,194,55880,1861368,388.0,418.39,103,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.038066390+00:00,10,41,10888,A,A,0,418.48,100,192,64207,1861371,388.0,418.48,103,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.038486351+00:00,10,39,10888,C,B,3,417.2,2000,130,202674,194111,417.88,418.82,200,200,1,1,417.77,418.85,200,200,1,1,417.6,419.2,2000,2000,1,1,416.4,419.6,2000,2000,1,1,416.0,420.0,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,421.6,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.073860941+00:00,10,39,10888,A,B,3,417.2,2000,130,202696,194121,417.88,418.82,200,200,1,1,417.77,418.85,200,200,1,1,417.6,419.2,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,421.6,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.096629345+00:00,10,39,10888,A,A,0,418.8,2000,130,202753,194125,417.88,418.8,200,2000,1,1,417.77,418.82,200,200,1,1,417.6,418.85,2000,200,1,1,417.2,419.2,2000,2000,1,1,416.4,419.6,2000,2000,1,1,416.0,420.0,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,421.6,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.096815127+00:00,10,39,10888,C,A,4,419.6,2000,130,202639,194127,417.88,418.8,200,2000,1,1,417.77,418.82,200,200,1,1,417.6,418.85,2000,200,1,1,417.2,419.2,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,421.6,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.115191092+00:00,10,39,38,C,A,0,233.6,2000,130,203107,155106,233.09,233.61,200,200,1,1,233.0,233.68,2000,200,1,1,232.98,233.8,200,2000,1,1,232.8,234.0,2000,2000,1,1,232.6,234.2,2000,2000,1,1,232.4,234.4,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.306379829+00:00,10,41,38,A,A,0,233.32,100,194,54840,1863884,225.0,233.32,304,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.306411168+00:00,10,39,38,C,B,1,233.0,2000,130,202884,155181,233.09,233.61,200,200,1,1,232.98,233.68,200,200,1,1,232.8,233.8,2000,2000,1,1,232.6,234.0,2000,2000,1,1,232.4,234.2,2000,2000,1,1,,234.4,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.312356959+00:00,10,41,38,A,A,0,238.41,200,194,62190,1863919,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.316537434+00:00,10,39,38,A,A,0,233.6,2000,130,240725,155187,233.09,233.6,200,2000,1,1,232.98,233.61,200,200,1,1,232.8,233.68,2000,200,1,1,232.6,233.8,2000,2000,1,1,232.4,234.0,2000,2000,1,1,,234.2,0,2000,0,1,,234.4,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.370002639+00:00,10,41,38,A,B,0,238.41,200,194,58799,1864507,233.29,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.378359269+00:00,10,39,38,A,B,1,233.0,2000,130,202941,155224,233.09,233.6,200,2000,1,1,233.0,233.61,2000,200,1,1,232.98,233.68,200,200,1,1,232.8,233.8,2000,2000,1,1,232.6,234.0,2000,2000,1,1,232.4,234.2,2000,2000,1,1,,234.4,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.439597860+00:00,10,39,38,C,B,1,233.0,2000,130,202891,155253,233.09,233.6,200,2000,1,1,232.98,233.61,200,200,1,1,232.8,233.68,2000,200,1,1,232.6,233.8,2000,2000,1,1,232.4,234.0,2000,2000,1,1,,234.2,0,2000,0,1,,234.4,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.576076508+00:00,10,41,38,A,B,0,238.41,200,194,68636,1866238,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.591697611+00:00,10,39,10888,C,A,4,420.0,2000,130,202775,194369,417.88,418.8,200,2000,1,1,417.77,418.82,200,200,1,1,417.6,418.85,2000,200,1,1,417.2,419.2,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,421.6,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.593752014+00:00,10,41,38,A,B,0,238.41,200,194,58916,1867692,233.29,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.595139912+00:00,10,41,38,A,B,0,238.41,200,194,59015,1867956,233.29,238.41,300,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.595761340+00:00,10,39,38,C,A,0,233.6,2000,130,202863,155336,233.09,233.61,200,200,1,1,232.98,233.68,200,200,1,1,232.8,233.8,2000,2000,1,1,232.6,234.0,2000,2000,1,1,232.4,234.2,2000,2000,1,1,,234.4,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.595219050+00:00,10,41,38,A,B,0,238.41,200,194,58152,1867978,233.29,238.41,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.595248663+00:00,10,41,38,A,B,0,238.41,200,194,57872,1867980,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.602477741+00:00,10,39,10888,A,A,4,420.4,2000,130,202875,194382,417.88,418.8,200,2000,1,1,417.77,418.82,200,200,1,1,417.6,418.85,2000,200,1,1,417.2,419.2,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,421.6,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.605632948+00:00,10,39,38,A,B,1,233.0,2000,130,203068,155355,233.09,233.61,200,200,1,1,233.0,233.68,2000,200,1,1,232.98,233.8,200,2000,1,1,232.8,234.0,2000,2000,1,1,232.6,234.2,2000,2000,1,1,232.4,234.4,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.642442889+00:00,10,41,38,A,B,0,238.41,200,194,56327,1869073,233.31,238.41,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.642880680+00:00,10,41,38,A,B,0,238.41,200,194,57305,1869078,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.647867081+00:00,10,41,38,A,A,0,233.37,100,194,54900,1869145,225.0,233.37,304,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.647892441+00:00,10,41,38,A,A,0,238.41,200,194,54412,1869146,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.659290362+00:00,10,39,38,A,A,0,233.6,2000,130,202985,155385,233.09,233.6,200,2000,1,1,233.0,233.61,2000,200,1,1,232.98,233.68,200,200,1,1,232.8,233.8,2000,2000,1,1,232.6,234.0,2000,2000,1,1,232.4,234.2,2000,2000,1,1,,234.4,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.753130035+00:00,10,41,38,A,B,0,238.41,200,194,56488,1870751,233.31,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.753792229+00:00,10,39,38,C,A,0,233.6,2000,130,202977,155451,233.09,233.61,200,200,1,1,233.0,233.68,2000,200,1,1,232.98,233.8,200,2000,1,1,232.8,234.0,2000,2000,1,1,232.6,234.2,2000,2000,1,1,232.4,234.4,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.771279541+00:00,10,41,38,A,B,0,238.41,200,194,57295,1871113,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.804957037+00:00,10,41,38,A,B,0,238.41,200,194,54570,1872088,233.32,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.805493389+00:00,10,41,38,A,A,0,233.35,100,194,55272,1872096,233.32,233.35,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.837001290+00:00,10,41,10888,A,B,0,418.48,100,194,61492,1872626,418.28,418.48,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.837057082+00:00,10,41,10888,A,B,0,418.48,100,194,58819,1872631,388.0,418.48,103,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.837345691+00:00,10,39,10888,C,A,0,418.8,2000,130,202669,194532,417.88,418.82,200,200,1,1,417.77,418.85,200,200,1,1,417.6,419.2,2000,2000,1,1,417.2,420.4,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,421.6,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.837170602+00:00,10,41,38,A,A,0,233.38,100,194,72623,1872673,233.32,233.38,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.837198272+00:00,10,41,38,T,N,0,233.34,100,194,58564,1872693,233.32,233.38,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.837355880+00:00,10,41,38,A,A,0,238.41,200,194,57145,1872724,233.32,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.837564671+00:00,10,41,38,A,B,0,238.41,200,194,56185,1872750,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:03.838495700+00:00,10,39,10888,C,A,2,419.2,2000,130,202742,194536,417.88,418.82,200,200,1,1,417.77,418.85,200,200,1,1,417.6,420.4,2000,2000,1,1,417.2,421.2,2000,2000,1,1,416.4,421.6,2000,2000,1,1,416.0,,2000,0,1,0,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.854149042+00:00,10,41,10888,A,B,0,418.48,100,194,56114,1873110,418.33,418.48,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.854212713+00:00,10,41,10888,A,B,0,418.48,100,194,54314,1873111,388.0,418.48,103,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.873318218+00:00,10,39,10888,A,A,2,419.6,2000,130,202670,194560,417.88,418.82,200,200,1,1,417.77,418.85,200,200,1,1,417.6,419.6,2000,2000,1,1,417.2,420.4,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,421.6,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.893678086+00:00,10,39,10888,A,A,2,419.2,2000,130,202736,194568,417.88,418.82,200,200,1,1,417.77,418.85,200,200,1,1,417.6,419.2,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,421.6,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.894093515+00:00,10,39,10888,C,A,3,419.6,2000,130,202753,194569,417.88,418.82,200,200,1,1,417.77,418.85,200,200,1,1,417.6,419.2,2000,2000,1,1,417.2,420.4,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,421.6,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.926919636+00:00,10,39,10888,A,A,4,420.8,2000,130,202830,194587,417.88,418.82,200,200,1,1,417.77,418.85,200,200,1,1,417.6,419.2,2000,2000,1,1,417.2,420.4,2000,2000,1,1,416.4,420.8,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,421.6,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.931938620+00:00,10,39,10888,A,A,3,420.0,2000,130,202688,194592,417.88,418.82,200,200,1,1,417.77,418.85,200,200,1,1,417.6,419.2,2000,2000,1,1,417.2,420.0,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,421.6,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:03.932498721+00:00,10,39,10888,C,A,4,420.4,2000,130,202687,194593,417.88,418.82,200,200,1,1,417.77,418.85,200,200,1,1,417.6,419.2,2000,2000,1,1,417.2,420.0,2000,2000,1,1,416.4,420.8,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,421.6,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:32:04.330074642+00:00,10,41,38,A,B,0,238.41,200,194,54940,1877985,233.34,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.330653268+00:00,10,41,38,A,A,0,233.37,100,194,55282,1877988,233.34,233.37,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.330737110+00:00,10,41,38,A,A,0,238.41,200,194,55951,1877989,233.34,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.331004918+00:00,10,41,38,A,B,0,238.41,200,194,55874,1877994,233.33,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.331518951+00:00,10,41,38,A,B,0,238.41,200,194,54288,1877999,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.331528717+00:00,10,41,38,A,B,0,238.41,200,194,55923,1878001,233.33,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.332063400+00:00,10,41,38,A,A,0,233.37,100,194,54520,1878004,233.33,233.37,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.332100923+00:00,10,41,38,A,B,0,233.37,100,194,54532,1878005,225.0,233.37,304,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.332201956+00:00,10,41,38,A,A,0,238.41,200,194,54545,1878006,225.0,238.41,304,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.332586237+00:00,10,41,38,A,A,0,233.37,100,194,54529,1878012,225.0,233.37,304,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.332732763+00:00,10,41,38,A,B,0,233.37,100,194,55344,1878013,233.33,233.37,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.332778521+00:00,10,41,38,A,A,0,238.41,200,194,54628,1878014,233.33,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.332820676+00:00,10,41,38,A,A,0,233.37,100,194,54638,1878015,233.33,233.37,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.333241757+00:00,10,41,38,A,B,0,233.37,100,194,54264,1878019,225.0,233.37,304,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.333248994+00:00,10,41,38,A,B,0,233.37,100,194,56758,1878021,233.33,233.37,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.333270512+00:00,10,41,38,A,A,0,238.41,200,194,54417,1878022,233.33,238.41,100,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:32:04.333336861+00:00,10,41,38,A,A,0,233.37,100,194,54220,1878023,233.33,233.37,100,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
